StartDevice,StartPort,EndDevice,EndPort,BandWidth,VlanID,VlanMode,AutoNeg
r-bobcat-03,Ethernet0,r-leopard-80,Ethernet0,100000,101,Access,on
r-bobcat-03,Ethernet2,r-leopard-80,Ethernet2,100000,102,Access,on
r-bobcat-03,Ethernet4,r-leopard-80,Ethernet4,100000,103,Access,on
r-bobcat-03,Ethernet6,r-leopard-80,Ethernet6,100000,104,Access,on
r-bobcat-03,Ethernet8,r-leopard-80,Ethernet8,100000,105,Access,on
r-bobcat-03,Ethernet10,r-leopard-80,Ethernet10,100000,106,Access,on
r-bobcat-03,Ethernet12,r-leopard-80,Ethernet12,100000,107,Access,on
r-bobcat-03,Ethernet14,r-leopard-80,Ethernet14,100000,108,Access,on
r-bobcat-03,Ethernet16,r-leopard-80,Ethernet16,100000,109,Access,on
r-bobcat-03,Ethernet18,r-leopard-80,Ethernet18,100000,110,Access,on
r-bobcat-03,Ethernet20,r-leopard-80,Ethernet20,100000,111,Access,on
r-bobcat-03,Ethernet22,r-leopard-80,Ethernet22,100000,112,Access,on
r-bobcat-03,Ethernet24,r-leopard-80,Ethernet24,100000,113,Access,on
r-bobcat-03,Ethernet26,r-leopard-80,Ethernet26,100000,114,Access,on
r-bobcat-03,Ethernet28,r-leopard-80,Ethernet28,100000,115,Access,on
r-bobcat-03,Ethernet30,r-leopard-80,Ethernet30,100000,116,Access,on
r-bobcat-03,Ethernet32,r-leopard-80,Ethernet32,100000,117,Access,on
r-bobcat-03,Ethernet34,r-leopard-80,Ethernet34,100000,118,Access,on
r-bobcat-03,Ethernet36,r-leopard-80,Ethernet36,100000,119,Access,on
r-bobcat-03,Ethernet38,r-leopard-80,Ethernet38,100000,120,Access,on
r-bobcat-03,Ethernet40,r-leopard-80,Ethernet40,100000,121,Access,on
r-bobcat-03,Ethernet42,r-leopard-80,Ethernet42,100000,122,Access,on
r-bobcat-03,Ethernet44,r-leopard-80,Ethernet44,100000,123,Access,on
r-bobcat-03,Ethernet46,r-leopard-80,Ethernet46,100000,124,Access,on
r-bobcat-03,Ethernet48,r-leopard-80,Ethernet48,100000,125,Access,on
r-bobcat-03,Ethernet50,r-leopard-80,Ethernet50,100000,126,Access,on
r-bobcat-03,Ethernet52,r-leopard-80,Ethernet52,100000,127,Access,on
r-bobcat-03,Ethernet54,r-leopard-80,Ethernet54,100000,128,Access,on
r-bobcat-03,Ethernet56,r-leopard-80,Ethernet56,100000,129,Access,on
r-bobcat-03,Ethernet58,r-leopard-80,Ethernet58,100000,130,Access,on
r-bobcat-03,Ethernet60,r-leopard-80,Ethernet60,100000,131,Access,on
r-bobcat-03,Ethernet62,r-leopard-80,Ethernet62,100000,132,Access,on
r-bobcat-03,Ethernet64,r-leopard-80,Ethernet64,100000,133,Access,on
r-bobcat-03,Ethernet66,r-leopard-80,Ethernet66,100000,134,Access,on
r-bobcat-03,Ethernet68,r-leopard-80,Ethernet68,100000,135,Access,on
r-bobcat-03,Ethernet70,r-leopard-80,Ethernet70,100000,136,Access,on
r-bobcat-03,Ethernet72,r-leopard-80,Ethernet72,100000,137,Access,on
r-bobcat-03,Ethernet74,r-leopard-80,Ethernet74,100000,138,Access,on
r-bobcat-03,Ethernet76,r-leopard-80,Ethernet76,100000,139,Access,on
r-bobcat-03,Ethernet78,r-leopard-80,Ethernet78,100000,140,Access,on
r-bobcat-03,Ethernet80,r-leopard-80,Ethernet80,100000,141,Access,on
r-bobcat-03,Ethernet82,r-leopard-80,Ethernet82,100000,142,Access,on
r-bobcat-03,Ethernet84,r-leopard-80,Ethernet84,100000,143,Access,on
r-bobcat-03,Ethernet86,r-leopard-80,Ethernet86,100000,144,Access,on
r-bobcat-03,Ethernet88,r-leopard-80,Ethernet88,100000,145,Access,on
r-bobcat-03,Ethernet90,r-leopard-80,Ethernet90,100000,146,Access,on
r-bobcat-03,Ethernet92,r-leopard-80,Ethernet92,100000,147,Access,on
r-bobcat-03,Ethernet94,r-leopard-80,Ethernet94,100000,148,Access,on
r-bobcat-03,Ethernet96,r-leopard-80,Ethernet96,400000,149,Access,on
r-bobcat-03,Ethernet104,r-leopard-80,Ethernet104,400000,150,Access,on
r-bobcat-03,Ethernet112,r-leopard-80,Ethernet112,400000,151,Access,on
r-bobcat-03,Ethernet120,r-leopard-80,Ethernet120,400000,152,Access,on
r-bobcat-03,Ethernet128,r-leopard-80,Ethernet128,400000,153,Access,on
r-bobcat-03,Ethernet136,r-leopard-80,Ethernet136,400000,154,Access,off
r-bobcat-03,Ethernet144,r-leopard-80,Ethernet144,400000,155,Access,off
r-bobcat-03,Ethernet152,r-leopard-80,Ethernet152,400000,156,Access,on
r-bobcat-03,Ethernet160,r-leopard-80,Ethernet160,100000,157,Access,on
r-bobcat-03,Ethernet162,r-leopard-80,Ethernet162,100000,158,Access,on
r-bobcat-03,Ethernet164,r-leopard-80,Ethernet164,100000,159,Access,on
r-bobcat-03,Ethernet166,r-leopard-80,Ethernet166,100000,160,Access,on
r-bobcat-03,Ethernet168,r-leopard-80,Ethernet168,100000,161,Access,on
r-bobcat-03,Ethernet170,r-leopard-80,Ethernet170,100000,162,Access,on
r-bobcat-03,Ethernet172,r-leopard-80,Ethernet172,100000,163,Access,on
r-bobcat-03,Ethernet174,r-leopard-80,Ethernet174,100000,164,Access,on
r-bobcat-03,Ethernet176,r-leopard-80,Ethernet176,100000,165,Access,on
