StartDevice,StartPort,EndDevice,EndPort,BandWidth,VlanID,VlanMode,AutoNeg
r-bobcat-10,Ethernet0,r-leopard-98,Ethernet0,400000,201,Access,on
r-bobcat-10,Ethernet8,r-leopard-98,Ethernet8,400000,202,Access,on
r-bobcat-10,Ethernet16,r-leopard-98,Ethernet16,400000,203,Access,on
r-bobcat-10,Ethernet24,r-leopard-98,Ethernet24,400000,204,Access,on
r-bobcat-10,Ethernet32,r-leopard-98,Ethernet32,400000,205,Access,on
r-bobcat-10,Ethernet40,r-leopard-98,Ethernet40,400000,206,Access,on
r-bobcat-10,Ethernet48,r-leopard-98,Ethernet48,400000,207,Access,on
r-bobcat-10,Ethernet56,r-leopard-98,Ethernet56,400000,208,Access,on
r-bobcat-10,Ethernet64,r-leopard-98,Ethernet64,400000,209,Access,on
r-bobcat-10,Ethernet72,r-leopard-98,Ethernet72,400000,210,Access,on
r-bobcat-10,Ethernet80,r-leopard-98,Ethernet80,400000,211,Access,on
r-bobcat-10,Ethernet88,r-leopard-98,Ethernet88,400000,212,Access,on
r-bobcat-10,Ethernet96,r-leopard-98,Ethernet96,400000,213,Access,on
r-bobcat-10,Ethernet104,r-leopard-98,Ethernet104,400000,214,Access,on
r-bobcat-10,Ethernet112,r-leopard-98,Ethernet112,400000,215,Access,on
r-bobcat-10,Ethernet120,r-leopard-98,Ethernet120,400000,216,Access,on
r-bobcat-10,Ethernet128,r-leopard-98,Ethernet128,400000,217,Access,on
r-bobcat-10,Ethernet136,r-leopard-98,Ethernet136,400000,218,Access,off
r-bobcat-10,Ethernet144,r-leopard-98,Ethernet144,400000,219,Access,off
r-bobcat-10,Ethernet152,r-leopard-98,Ethernet152,400000,220,Access,on
r-bobcat-10,Ethernet160,r-leopard-98,Ethernet160,400000,221,Access,on
r-bobcat-10,Ethernet168,r-leopard-98,Ethernet168,400000,222,Access,on
r-bobcat-10,Ethernet176,r-leopard-98,Ethernet176,400000,223,Access,on
r-bobcat-10,Ethernet184,r-leopard-98,Ethernet184,400000,224,Access,on
r-bobcat-10,Ethernet192,r-leopard-98,Ethernet192,400000,225,Access,on
r-bobcat-10,Ethernet200,r-leopard-98,Ethernet200,400000,226,Access,on
r-bobcat-10,Ethernet208,r-leopard-98,Ethernet208,400000,227,Access,on
r-bobcat-10,Ethernet216,r-leopard-98,Ethernet216,400000,228,Access,on
r-leopard-98,Ethernet248,r-sonic-24,p4p1,100000,201-232,Trunk

