Hostname,ManagementIp,HwSku,Type,Protocol,Os
r-bison-18,10.210.25.64/22,Mellanox-SN5640-C512S2,DevSonic,,sonic
r-bison-19,10.210.25.239/22,Mellanox-SN5640-C512S2,FanoutLeaf,,sonic
r-moose-06,10.210.25.6/22,Mellanox-SN5600-C256S1,FanoutLeaf,,sonic
r-leopard-90,10.210.25.90/22,Mellanox-SN3800-D112S16,FanoutRoot,,sonic
r-sonic-19,10.215.60.120,TestServ,Server,,
pdu-10-208-0-159,10.208.0.159,Vertiv,Pdu,snmp,
rcon-sws-1-3,7019,,ConsoleServer,ssh,sonic
