Hostname,ManagementIp,HwSku,Type,Protocol,Os
r-bison-06,10.210.25.16/22,Mellanox-SN5640-C448O16,DevSonic,,sonic
r-bison-07,10.210.25.17/22,Mellanox-SN5640-C448O16,FanoutLeaf,,sonic
r-moose-06,10.210.25.6/22,Mellanox-SN5600-C256S1,FanoutLeaf,,sonic
r-sonic-14,10.215.49.40,TestServ,Server,,
pdu-10-208-2-47,10.208.2.47,Vertiv,Pdu,snmp,
pdu-10-208-0-189,10.208.0.189,Raritan,Pdu,snmp,
rcon-sws-1-3,10.208.0.80,,ConsoleServer,ssh,sonic
