StartDevice,StartPort,EndDevice,EndPort,BandWidth,VlanID,VlanMode,AutoNeg
slm-18,Ethernet0,slm-19,Ethernet0,800000,1651,Access,off
slm-18,Ethernet4,slm-19,Ethernet4,800000,1652,Access,off
slm-18,Ethernet8,slm-19,Ethernet8,800000,1653,Access,off
slm-18,Ethernet12,slm-19,Ethernet12,800000,1654,Access,off
slm-18,Ethernet16,slm-19,Ethernet16,800000,1655,Access,off
slm-18,Ethernet20,slm-19,Ethernet20,800000,1656,Access,off
slm-18,Ethernet24,slm-19,Ethernet24,800000,1657,Access,off
slm-18,Ethernet28,slm-19,Ethernet28,800000,1658,Access,off
slm-18,Ethernet32,slm-19,Ethernet32,800000,1659,Access,off
slm-18,Ethernet36,slm-19,Ethernet36,800000,1660,Access,off
slm-18,Ethernet40,slm-19,Ethernet40,800000,1661,Access,off
slm-18,Ethernet44,slm-19,Ethernet44,800000,1662,Access,off
slm-18,Ethernet48,slm-19,Ethernet48,800000,1663,Access,off
slm-18,Ethernet52,slm-19,Ethernet52,800000,1664,Access,off
slm-18,Ethernet56,slm-19,Ethernet56,800000,1665,Access,off
slm-18,Ethernet60,slm-19,Ethernet60,800000,1666,Access,off
slm-18,Ethernet64,slm-19,Ethernet64,800000,1667,Access,off
slm-18,Ethernet68,slm-19,Ethernet68,800000,1668,Access,off
slm-18,Ethernet72,slm-19,Ethernet72,800000,1669,Access,off
slm-18,Ethernet76,slm-19,Ethernet76,800000,1670,Access,off
slm-18,Ethernet80,slm-19,Ethernet80,800000,1671,Access,off
slm-18,Ethernet84,slm-19,Ethernet84,800000,1672,Access,off
slm-18,Ethernet88,slm-19,Ethernet88,800000,1673,Access,off
slm-18,Ethernet92,slm-19,Ethernet92,800000,1674,Access,off
slm-18,Ethernet96,slm-19,Ethernet96,800000,1675,Access,off
slm-18,Ethernet100,slm-19,Ethernet100,800000,1676,Access,off
slm-18,Ethernet104,slm-19,Ethernet104,800000,1677,Access,off
slm-18,Ethernet108,slm-19,Ethernet108,800000,1678,Access,off
slm-18,Ethernet112,slm-19,Ethernet112,800000,1679,Access,off
slm-18,Ethernet116,slm-19,Ethernet116,800000,1680,Access,off
slm-18,Ethernet120,slm-19,Ethernet120,800000,1681,Access,off
slm-18,Ethernet124,slm-19,Ethernet124,800000,1682,Access,off
slm-18,Ethernet128,slm-19,Ethernet128,800000,1683,Access,off
slm-18,Ethernet132,slm-19,Ethernet132,800000,1684,Access,off
slm-18,Ethernet136,slm-19,Ethernet136,800000,1685,Access,off
slm-18,Ethernet140,slm-19,Ethernet140,800000,1686,Access,off
slm-18,Ethernet144,slm-19,Ethernet144,800000,1687,Access,off
slm-18,Ethernet148,slm-19,Ethernet148,800000,1688,Access,off
slm-18,Ethernet152,slm-19,Ethernet152,800000,1689,Access,off
slm-18,Ethernet156,slm-19,Ethernet156,800000,1690,Access,off
slm-18,Ethernet160,slm-19,Ethernet160,800000,1691,Access,off
slm-18,Ethernet164,slm-19,Ethernet164,800000,1692,Access,off
slm-18,Ethernet168,slm-19,Ethernet168,800000,1693,Access,off
slm-18,Ethernet172,slm-19,Ethernet172,800000,1694,Access,off
slm-18,Ethernet176,slm-19,Ethernet176,800000,1695,Access,off
slm-18,Ethernet180,slm-19,Ethernet180,800000,1696,Access,off
slm-18,Ethernet184,slm-19,Ethernet184,800000,1697,Access,off
slm-18,Ethernet188,slm-19,Ethernet188,800000,1698,Access,off
slm-18,Ethernet192,slm-19,Ethernet192,800000,1699,Access,off
slm-18,Ethernet196,slm-19,Ethernet196,800000,1700,Access,off
slm-18,Ethernet200,slm-19,Ethernet200,800000,1701,Access,off
slm-18,Ethernet204,slm-19,Ethernet204,800000,1702,Access,off
slm-18,Ethernet208,slm-19,Ethernet208,800000,1703,Access,off
slm-18,Ethernet212,slm-19,Ethernet212,800000,1704,Access,off
slm-18,Ethernet216,slm-19,Ethernet216,800000,1705,Access,off
slm-18,Ethernet220,slm-19,Ethernet220,800000,1706,Access,off
slm-18,Ethernet224,slm-19,Ethernet224,800000,1707,Access,off
slm-18,Ethernet228,slm-19,Ethernet228,800000,1708,Access,off
slm-18,Ethernet232,slm-19,Ethernet232,800000,1709,Access,off
slm-18,Ethernet236,slm-19,Ethernet236,800000,1710,Access,off
