Hostname,ManagementIp,HwSku,Type,Protocol,Os
mtvr-moose-09,10.245.20.56/22,ACS-SN5600,DevSonic,,sonic
pdu-10-245-2-40,10.245.2.40,Vertiv,Pdu,snmp,
pdu-10-245-2-50,10.245.2.50,Vertiv,Pdu,snmp,
