StartDevice,StartPort,EndDevice,EndPort,BandWidth,VlanID,VlanMode
r-leopard-70,Ethernet0,r-leopard-71,Ethernet0,200000,301,Access
r-leopard-70,Ethernet4,r-leopard-71,Ethernet4,200000,302,Access
r-leopard-70,Ethernet8,r-leopard-71,Ethernet8,200000,303,Access
r-leopard-70,Ethernet12,r-leopard-71,Ethernet12,200000,304,Access
r-leopard-70,Ethernet16,r-leopard-71,Ethernet16,200000,305,Access
r-leopard-70,Ethernet20,r-leopard-71,Ethernet20,200000,306,Access
r-leopard-70,Ethernet24,r-leopard-71,Ethernet24,200000,307,Access
r-leopard-70,Ethernet28,r-leopard-71,Ethernet28,200000,308,Access
r-leopard-70,Ethernet32,r-leopard-71,Ethernet32,200000,309,Access
r-leopard-70,Ethernet36,r-leopard-71,Ethernet36,200000,310,Access
r-leopard-70,Ethernet40,r-leopard-71,Ethernet40,200000,311,Access
r-leopard-70,Ethernet44,r-leopard-71,Ethernet44,200000,312,Access
r-leopard-70,Ethernet48,r-leopard-71,Ethernet48,200000,313,Access
r-leopard-70,Ethernet52,r-leopard-71,Ethernet52,200000,314,Access
r-leopard-70,Ethernet56,r-leopard-71,Ethernet56,200000,315,Access
r-leopard-70,Ethernet60,r-leopard-71,Ethernet60,200000,316,Access
r-leopard-70,Ethernet64,r-leopard-71,Ethernet64,200000,317,Access
r-leopard-70,Ethernet68,r-leopard-71,Ethernet68,200000,318,Access
r-leopard-70,Ethernet72,r-leopard-71,Ethernet72,200000,319,Access
r-leopard-70,Ethernet76,r-leopard-71,Ethernet76,200000,320,Access
r-leopard-70,Ethernet80,r-leopard-71,Ethernet80,200000,321,Access
r-leopard-70,Ethernet84,r-leopard-71,Ethernet84,200000,322,Access
r-leopard-70,Ethernet88,r-leopard-71,Ethernet88,200000,323,Access
r-leopard-70,Ethernet92,r-leopard-71,Ethernet92,200000,324,Access
r-leopard-70,Ethernet96,r-leopard-71,Ethernet96,400000,325,Access
r-leopard-70,Ethernet104,r-leopard-71,Ethernet104,400000,326,Access
r-leopard-70,Ethernet112,r-leopard-71,Ethernet112,400000,327,Access
r-leopard-70,Ethernet120,r-leopard-71,Ethernet120,400000,328,Access
r-leopard-70,Ethernet128,r-leopard-71,Ethernet128,400000,329,Access
r-leopard-70,Ethernet136,r-leopard-71,Ethernet136,400000,330,Access
r-leopard-70,Ethernet144,r-leopard-71,Ethernet144,400000,331,Access
r-leopard-70,Ethernet152,r-leopard-71,Ethernet152,400000,332,Access
r-leopard-70,Ethernet160,r-leopard-71,Ethernet160,200000,333,Access
r-leopard-70,Ethernet164,r-leopard-71,Ethernet164,200000,334,Access
r-leopard-70,Ethernet168,r-leopard-71,Ethernet168,200000,335,Access
r-leopard-70,Ethernet172,r-leopard-71,Ethernet172,200000,336,Access
r-leopard-70,Ethernet176,r-leopard-71,Ethernet176,200000,337,Access
r-leopard-70,Ethernet180,r-leopard-71,Ethernet180,200000,338,Access
r-leopard-70,Ethernet184,r-leopard-71,Ethernet184,200000,339,Access
r-leopard-70,Ethernet188,r-leopard-71,Ethernet188,200000,340,Access
r-leopard-70,Ethernet192,r-leopard-71,Ethernet192,200000,341,Access
r-leopard-70,Ethernet196,r-leopard-71,Ethernet196,200000,342,Access
r-leopard-70,Ethernet200,r-leopard-71,Ethernet200,200000,343,Access
r-leopard-70,Ethernet204,r-leopard-71,Ethernet204,200000,344,Access
r-leopard-70,Ethernet208,r-leopard-71,Ethernet208,200000,345,Access
r-leopard-70,Ethernet212,r-leopard-71,Ethernet212,200000,346,Access
r-leopard-70,Ethernet216,r-leopard-71,Ethernet216,200000,347,Access
r-leopard-70,Ethernet220,r-leopard-71,Ethernet220,200000,348,Access
r-leopard-70,Ethernet224,r-leopard-71,Ethernet224,200000,349,Access
r-leopard-70,Ethernet228,r-leopard-71,Ethernet228,200000,350,Access
r-leopard-70,Ethernet232,r-leopard-71,Ethernet232,200000,351,Access
r-leopard-70,Ethernet236,r-leopard-71,Ethernet236,200000,352,Access
r-leopard-70,Ethernet240,r-leopard-71,Ethernet240,200000,353,Access
r-leopard-70,Ethernet244,r-leopard-71,Ethernet244,200000,354,Access
r-leopard-70,Ethernet248,r-leopard-71,Ethernet248,200000,301-356,Trunk 
r-leopard-70,Ethernet252,r-leopard-71,Ethernet252,200000,356,Access
r-leopard-71,Ethernet248,r-r640-16,p2p1,100000,301-356,Trunk
