StartDevice,StartPort,EndDevice,EndPort,EndFeed
pdu-10-208-0-186,1.17,r-leopard-58,PSU1,
pdu-10-208-0-186,1.18,r-leopard-58,PSU2,
pdu-10-208-0-182,1.19,r-leopard-59,PSU1,
pdu-10-208-0-182,1.20,r-leopard-59,PSU2,
