StartDevice,StartPort,EndDevice,EndPort,BandWidth,VlanID,VlanMode
r-tigris-13,Ethernet0,r-liger-05,ethernet 1/1/1,50000,101,Access
r-tigris-13,Ethernet2,r-liger-05,ethernet 1/1/2,50000,102,Access
r-tigris-13,Ethernet4,r-liger-05,ethernet 1/2/1,50000,103,Access
r-tigris-13,Ethernet6,r-liger-05,ethernet 1/2/2,50000,104,Access
r-tigris-13,Ethernet8,r-liger-05,ethernet 1/3/1,50000,105,Access
r-tigris-13,Ethernet10,r-liger-05,ethernet 1/3/2,50000,106,Access
r-tigris-13,Ethernet12,r-liger-05,ethernet 1/4/1,50000,107,Access
r-tigris-13,Ethernet14,r-liger-05,ethernet 1/4/2,50000,108,Access
r-tigris-13,Ethernet16,r-liger-05,ethernet 1/5/1,50000,109,Access
r-tigris-13,Ethernet18,r-liger-05,ethernet 1/5/2,50000,110,Access
r-tigris-13,Ethernet20,r-liger-05,ethernet 1/6/1,50000,111,Access
r-tigris-13,Ethernet22,r-liger-05,ethernet 1/6/2,50000,112,Access
r-tigris-13,Ethernet24,r-liger-05,ethernet 1/7/1,50000,113,Access
r-tigris-13,Ethernet26,r-liger-05,ethernet 1/7/2,50000,114,Access
r-tigris-13,Ethernet28,r-liger-05,ethernet 1/8/1,50000,115,Access
r-tigris-13,Ethernet30,r-liger-05,ethernet 1/8/2,50000,116,Access
r-tigris-13,Ethernet32,r-liger-05,ethernet 1/9/1,50000,117,Access
r-tigris-13,Ethernet34,r-liger-05,ethernet 1/9/2,50000,118,Access
r-tigris-13,Ethernet36,r-liger-05,ethernet 1/10/1,50000,119,Access
r-tigris-13,Ethernet38,r-liger-05,ethernet 1/10/2,50000,120,Access
r-tigris-13,Ethernet40,r-liger-05,ethernet 1/11/1,50000,121,Access
r-tigris-13,Ethernet42,r-liger-05,ethernet 1/11/2,50000,122,Access
r-tigris-13,Ethernet44,r-liger-05,ethernet 1/12/1,50000,123,Access
r-tigris-13,Ethernet46,r-liger-05,ethernet 1/12/2,50000,124,Access
r-tigris-13,Ethernet48,r-liger-05,ethernet 1/13/1,50000,125,Access
r-tigris-13,Ethernet50,r-liger-05,ethernet 1/13/2,50000,126,Access
r-tigris-13,Ethernet52,r-liger-05,ethernet 1/14/1,50000,127,Access
r-tigris-13,Ethernet54,r-liger-05,ethernet 1/14/2,50000,128,Access
r-tigris-13,Ethernet56,r-liger-05,ethernet 1/15/1,50000,129,Access
r-tigris-13,Ethernet58,r-liger-05,ethernet 1/15/2,50000,130,Access
r-tigris-13,Ethernet60,r-liger-05,ethernet 1/16/1,50000,131,Access
r-tigris-13,Ethernet62,r-liger-05,ethernet 1/16/2,50000,132,Access
r-tigris-13,Ethernet64,r-liger-05,ethernet 1/17/1,50000,133,Access
r-tigris-13,Ethernet66,r-liger-05,ethernet 1/17/2,50000,134,Access
r-tigris-13,Ethernet68,r-liger-05,ethernet 1/18/1,50000,135,Access
r-tigris-13,Ethernet70,r-liger-05,ethernet 1/18/2,50000,136,Access
r-tigris-13,Ethernet72,r-liger-05,ethernet 1/19/1,50000,137,Access
r-tigris-13,Ethernet74,r-liger-05,ethernet 1/19/2,50000,138,Access
r-tigris-13,Ethernet76,r-liger-05,ethernet 1/20/1,50000,139,Access
r-tigris-13,Ethernet78,r-liger-05,ethernet 1/20/2,50000,140,Access
r-tigris-13,Ethernet80,r-liger-05,ethernet 1/21/1,50000,141,Access
r-tigris-13,Ethernet82,r-liger-05,ethernet 1/21/2,50000,142,Access
r-tigris-13,Ethernet84,r-liger-05,ethernet 1/22/1,50000,143,Access
r-tigris-13,Ethernet86,r-liger-05,ethernet 1/22/2,50000,144,Access
r-tigris-13,Ethernet88,r-liger-05,ethernet 1/23/1,50000,145,Access
r-tigris-13,Ethernet90,r-liger-05,ethernet 1/23/2,50000,146,Access
r-tigris-13,Ethernet92,r-liger-05,ethernet 1/24/1,50000,147,Access
r-tigris-13,Ethernet94,r-liger-05,ethernet 1/24/2,50000,148,Access
r-tigris-13,Ethernet96,r-liger-05,ethernet 1/25,100000,149,Access
r-tigris-13,Ethernet100,r-liger-05,ethernet 1/26,100000,150,Access
r-tigris-13,Ethernet104,r-liger-05,ethernet 1/27/1,50000,151,Access
r-tigris-13,Ethernet106,r-liger-05,ethernet 1/27/2,50000,152,Access
r-tigris-13,Ethernet108,r-liger-05,ethernet 1/28/1,50000,153,Access
r-tigris-13,Ethernet110,r-liger-05,ethernet 1/28/2,50000,154,Access
r-tigris-13,Ethernet112,r-liger-05,ethernet 1/29,100000,155,Access
r-tigris-13,Ethernet116,r-liger-05,ethernet 1/30,100000,156,Access
r-tigris-13,Ethernet120,r-liger-05,ethernet 1/31/1,50000,157,Access
r-tigris-13,Ethernet122,r-liger-05,ethernet 1/31/2,50000,158,Access
r-tigris-13,Ethernet124,r-liger-05,ethernet 1/32/1,50000,159,Access
r-tigris-13,Ethernet126,r-liger-05,ethernet 1/32/2,50000,160,Access
r-tigris-13,Ethernet128,r-liger-05,ethernet 1/33,100000,161,Access
r-tigris-13,Ethernet132,r-liger-05,ethernet 1/34,100000,162,Access
r-tigris-13,Ethernet136,r-liger-05,ethernet 1/35/1,50000,163,Access
r-tigris-13,Ethernet138,r-liger-05,ethernet 1/35/2,50000,164,Access
r-tigris-13,Ethernet140,r-liger-05,ethernet 1/36/1,50000,165,Access
r-tigris-13,Ethernet142,r-liger-05,ethernet 1/36/2,50000,166,Access
r-tigris-13,Ethernet144,r-liger-05,ethernet 1/37,100000,167,Access
r-tigris-13,Ethernet148,r-liger-05,ethernet 1/38,100000,168,Access
r-tigris-13,Ethernet152,r-liger-05,ethernet 1/39/1,50000,169,Access
r-tigris-13,Ethernet154,r-liger-05,ethernet 1/39/2,50000,170,Access
r-tigris-13,Ethernet156,r-liger-05,ethernet 1/40/1,50000,171,Access
r-tigris-13,Ethernet158,r-liger-05,ethernet 1/40/2,50000,172,Access
r-tigris-13,Ethernet160,r-liger-05,ethernet 1/41/1,50000,173,Access
r-tigris-13,Ethernet162,r-liger-05,ethernet 1/41/2,50000,174,Access
r-tigris-13,Ethernet164,r-liger-05,ethernet 1/42/1,50000,175,Access
r-tigris-13,Ethernet166,r-liger-05,ethernet 1/42/2,50000,176,Access
r-tigris-13,Ethernet168,r-liger-05,ethernet 1/43/1,50000,177,Access
r-tigris-13,Ethernet170,r-liger-05,ethernet 1/43/2,50000,178,Access
r-tigris-13,Ethernet172,r-liger-05,ethernet 1/44/1,50000,179,Access
r-tigris-13,Ethernet174,r-liger-05,ethernet 1/44/2,50000,180,Access
r-tigris-13,Ethernet176,r-liger-05,ethernet 1/45/1,50000,181,Access
r-tigris-13,Ethernet178,r-liger-05,ethernet 1/45/2,50000,182,Access
r-tigris-13,Ethernet180,r-liger-05,ethernet 1/46/1,50000,183,Access
r-tigris-13,Ethernet182,r-liger-05,ethernet 1/46/2,50000,184,Access
r-tigris-13,Ethernet184,r-liger-05,ethernet 1/47/1,50000,185,Access
r-tigris-13,Ethernet186,r-liger-05,ethernet 1/47/2,50000,186,Access
r-tigris-13,Ethernet188,r-liger-05,ethernet 1/48/1,50000,187,Access
r-tigris-13,Ethernet190,r-liger-05,ethernet 1/48/2,50000,188,Access
r-tigris-13,Ethernet192,r-liger-05,ethernet 1/49/1,50000,189,Access
r-tigris-13,Ethernet194,r-liger-05,ethernet 1/49/2,50000,190,Access
r-tigris-13,Ethernet196,r-liger-05,ethernet 1/50/1,50000,191,Access
r-tigris-13,Ethernet198,r-liger-05,ethernet 1/50/2,50000,192,Access
r-tigris-13,Ethernet200,r-liger-05,ethernet 1/51/1,50000,193,Access
r-tigris-13,Ethernet202,r-liger-05,ethernet 1/51/2,50000,194,Access
r-tigris-13,Ethernet204,r-liger-05,ethernet 1/52/1,50000,195,Access
r-tigris-13,Ethernet206,r-liger-05,ethernet 1/52/2,50000,196,Access
r-tigris-13,Ethernet208,r-liger-05,ethernet 1/53/1,50000,197,Access
r-tigris-13,Ethernet210,r-liger-05,ethernet 1/53/2,50000,198,Access
r-tigris-13,Ethernet212,r-liger-05,ethernet 1/54/1,50000,199,Access
r-tigris-13,Ethernet214,r-liger-05,ethernet 1/54/2,50000,200,Access
r-tigris-13,Ethernet216,r-liger-05,ethernet 1/55/1,50000,201,Access
r-tigris-13,Ethernet218,r-liger-05,ethernet 1/55/2,50000,202,Access
r-tigris-13,Ethernet220,r-liger-05,ethernet 1/56/1,50000,203,Access
r-tigris-13,Ethernet222,r-liger-05,ethernet 1/56/2,50000,204,Access
r-tigris-13,Ethernet224,r-liger-05,ethernet 1/57/1,50000,205,Access
