Hostname,ManagementIp,HwSku,Type,Protocol,Os
mtvr-moose-11,10.245.21.103/22,ACS-SN5600,DevSonic,,sonic
pdu-10-245-2-15,10.245.2.15,Vertiv,Pdu,snmp,
pdu-10-245-2-34,10.245.2.34,Vertiv,Pdu,snmp,
