StartDevice,StartPort,EndDevice,EndPort,EndFeed
pdu-10-208-0-159,13,r-bison-18,PSU1,
pdu-10-208-0-159,14,r-bison-18,PSU2,
pdu-10-208-0-160,7,r-bison-18,PSU3,
pdu-10-208-0-160,11,r-bison-18,PSU4,
