StartDevice,StartPort,EndDevice,EndPort,BandWidth,VlanID,VlanMode
mtvr-panther-02,Ethernet0,mtvr-anaconda-01,ethernet 1/1,100000,101,Access
mtvr-panther-02,Ethernet4,mtvr-anaconda-01,ethernet 1/2,100000,102,Access
mtvr-panther-02,Ethernet8,mtvr-anaconda-01,ethernet 1/3,100000,103,Access
mtvr-panther-02,Ethernet12,mtvr-anaconda-01,ethernet 1/4,100000,104,Access
mtvr-panther-02,Ethernet16,mtvr-anaconda-01,ethernet 1/5,100000,105,Access
mtvr-panther-02,Ethernet20,mtvr-anaconda-01,ethernet 1/6,100000,106,Access
mtvr-panther-02,Ethernet24,mtvr-anaconda-01,ethernet 1/7,100000,107,Access
mtvr-panther-02,Ethernet28,mtvr-anaconda-01,ethernet 1/8,100000,108,Access
mtvr-panther-02,Ethernet32,mtvr-anaconda-01,ethernet 1/9,100000,109,Access
mtvr-panther-02,Ethernet36,mtvr-anaconda-01,ethernet 1/10,100000,110,Access
mtvr-panther-02,Ethernet40,mtvr-anaconda-01,ethernet 1/11,100000,111,Access
mtvr-panther-02,Ethernet44,mtvr-anaconda-01,ethernet 1/12,100000,112,Access
mtvr-panther-02,Ethernet48,mtvr-anaconda-01,ethernet 1/13,100000,113,Access
mtvr-panther-02,Ethernet52,mtvr-anaconda-01,ethernet 1/14,100000,114,Access
mtvr-panther-02,Ethernet56,mtvr-anaconda-01,ethernet 1/15,100000,115,Access
mtvr-panther-02,Ethernet60,mtvr-anaconda-01,ethernet 1/16,100000,116,Access
mtvr-panther-02,Ethernet64,mtvr-anaconda-01,ethernet 1/17,100000,117,Access
mtvr-panther-02,Ethernet68,mtvr-anaconda-01,ethernet 1/18,100000,118,Access
mtvr-panther-02,Ethernet72,mtvr-anaconda-01,ethernet 1/19,100000,119,Access
mtvr-panther-02,Ethernet76,mtvr-anaconda-01,ethernet 1/20,100000,120,Access
mtvr-panther-02,Ethernet80,mtvr-anaconda-01,ethernet 1/21,100000,121,Access
mtvr-panther-02,Ethernet84,mtvr-anaconda-01,ethernet 1/22,100000,122,Access
mtvr-panther-02,Ethernet88,mtvr-anaconda-01,ethernet 1/23,100000,123,Access
mtvr-panther-02,Ethernet92,mtvr-anaconda-01,ethernet 1/24,100000,124,Access
mtvr-panther-02,Ethernet96,mtvr-anaconda-01,ethernet 1/25,100000,125,Access
mtvr-panther-02,Ethernet100,mtvr-anaconda-01,ethernet 1/26,100000,126,Access
mtvr-panther-02,Ethernet104,mtvr-anaconda-01,ethernet 1/27,100000,127,Access
mtvr-panther-02,Ethernet108,mtvr-anaconda-01,ethernet 1/28,100000,128,Access
mtvr-panther-02,Ethernet112,mtvr-anaconda-01,ethernet 1/29,100000,129,Access
mtvr-panther-02,Ethernet116,mtvr-anaconda-01,ethernet 1/30,100000,130,Access
mtvr-panther-02,Ethernet120,mtvr-anaconda-01,ethernet 1/31/1,50000,131,Access
mtvr-panther-02,Ethernet124,mtvr-anaconda-01,ethernet 1/31/2,50000,132,Access
mtvr-anaconda-01,ethernet 1/32,mtvr-r740-07,p4p1,100000,101-132,Trunk
