StartDevice,StartPort,EndDevice,EndPort,BandWidth,VlanID,VlanMode
r-moose-01,Ethernet273,r-liger-12,Ethernet137,50000,238,Access
r-moose-01,Ethernet274,r-liger-12,Ethernet138,50000,239,Access
r-moose-01,Ethernet275,r-liger-12,Ethernet139,50000,240,Access
r-moose-01,Ethernet276,r-liger-12,Ethernet140,50000,241,Access
r-moose-01,Ethernet277,r-liger-12,Ethernet141,50000,242,Access
r-moose-01,Ethernet278,r-liger-12,Ethernet142,50000,243,Access
r-moose-01,Ethernet279,r-liger-12,Ethernet143,50000,244,Access
r-moose-01,Ethernet288,r-liger-12,Ethernet144,50000,245,Access
r-moose-01,Ethernet289,r-liger-12,Ethernet145,50000,246,Access
r-moose-01,Ethernet290,r-liger-12,Ethernet146,50000,247,Access
r-moose-01,Ethernet291,r-liger-12,Ethernet147,50000,248,Access
r-moose-01,Ethernet292,r-liger-12,Ethernet148,50000,249,Access
r-moose-01,Ethernet293,r-liger-12,Ethernet149,50000,250,Access
r-moose-01,Ethernet294,r-liger-12,Ethernet150,50000,251,Access
r-moose-01,Ethernet295,r-liger-12,Ethernet151,50000,252,Access
r-moose-01,Ethernet304,r-liger-12,Ethernet152,50000,253,Access
r-moose-01,Ethernet305,r-liger-12,Ethernet153,50000,254,Access
r-moose-01,Ethernet306,r-liger-12,Ethernet154,50000,255,Access
r-moose-01,Ethernet307,r-liger-12,Ethernet155,50000,256,Access
r-moose-01,Ethernet308,r-liger-12,Ethernet156,50000,257,Access
r-moose-01,Ethernet309,r-liger-12,Ethernet157,50000,258,Access
r-moose-01,Ethernet310,r-liger-12,Ethernet158,50000,259,Access
r-moose-01,Ethernet311,r-liger-12,Ethernet159,50000,260,Access
r-moose-01,Ethernet320,r-liger-12,Ethernet160,50000,261,Access
r-moose-01,Ethernet321,r-liger-12,Ethernet161,50000,262,Access
r-moose-01,Ethernet322,r-liger-12,Ethernet162,50000,263,Access
r-moose-01,Ethernet323,r-liger-12,Ethernet163,50000,264,Access
r-moose-01,Ethernet324,r-liger-12,Ethernet164,50000,265,Access
r-moose-01,Ethernet325,r-liger-12,Ethernet165,50000,266,Access
r-moose-01,Ethernet326,r-liger-12,Ethernet166,50000,267,Access
r-moose-01,Ethernet327,r-liger-12,Ethernet167,50000,268,Access
r-moose-01,Ethernet336,r-liger-12,Ethernet168,50000,269,Access
r-moose-01,Ethernet337,r-liger-12,Ethernet169,50000,270,Access
r-moose-01,Ethernet338,r-liger-12,Ethernet170,50000,271,Access
r-moose-01,Ethernet339,r-liger-12,Ethernet171,50000,272,Access
r-moose-01,Ethernet340,r-liger-12,Ethernet172,50000,273,Access
r-moose-01,Ethernet341,r-liger-12,Ethernet173,50000,274,Access
r-moose-01,Ethernet342,r-liger-12,Ethernet174,50000,275,Access
r-moose-01,Ethernet343,r-liger-12,Ethernet175,50000,276,Access
r-moose-01,Ethernet352,r-liger-12,Ethernet176,50000,277,Access
r-moose-01,Ethernet353,r-liger-12,Ethernet177,50000,278,Access
r-moose-01,Ethernet354,r-liger-12,Ethernet178,50000,279,Access
r-moose-01,Ethernet355,r-liger-12,Ethernet179,50000,280,Access
r-moose-01,Ethernet356,r-liger-12,Ethernet180,50000,281,Access
r-moose-01,Ethernet357,r-liger-12,Ethernet181,50000,282,Access
r-moose-01,Ethernet358,r-liger-12,Ethernet182,50000,283,Access
r-moose-01,Ethernet359,r-liger-12,Ethernet183,50000,284,Access
r-moose-01,Ethernet368,r-liger-12,Ethernet184,50000,285,Access
r-moose-01,Ethernet369,r-liger-12,Ethernet185,50000,286,Access
r-moose-01,Ethernet370,r-liger-12,Ethernet186,50000,287,Access
r-moose-01,Ethernet371,r-liger-12,Ethernet187,50000,288,Access
r-moose-01,Ethernet372,r-liger-12,Ethernet188,50000,289,Access
r-moose-01,Ethernet373,r-liger-12,Ethernet189,50000,290,Access
r-moose-01,Ethernet374,r-liger-12,Ethernet190,50000,291,Access
r-moose-01,Ethernet375,r-liger-12,Ethernet191,50000,292,Access
r-moose-01,Ethernet384,r-liger-12,Ethernet192,50000,293,Access
r-moose-01,Ethernet385,r-liger-12,Ethernet193,50000,294,Access
r-moose-01,Ethernet386,r-liger-12,Ethernet194,50000,295,Access
r-moose-01,Ethernet387,r-liger-12,Ethernet195,50000,296,Access
r-moose-01,Ethernet388,r-liger-12,Ethernet196,50000,297,Access
r-moose-01,Ethernet389,r-liger-12,Ethernet197,50000,298,Access
r-moose-01,Ethernet390,r-liger-12,Ethernet198,50000,299,Access
r-moose-01,Ethernet391,r-liger-12,Ethernet199,50000,300,Access
r-moose-01,Ethernet400,r-liger-12,Ethernet200,50000,301,Access
r-moose-01,Ethernet401,r-liger-12,Ethernet201,50000,302,Access
r-moose-01,Ethernet402,r-liger-12,Ethernet202,50000,303,Access
r-moose-01,Ethernet403,r-liger-12,Ethernet203,50000,304,Access
r-moose-01,Ethernet404,r-liger-12,Ethernet204,50000,305,Access
r-moose-01,Ethernet405,r-liger-12,Ethernet205,50000,306,Access
r-moose-01,Ethernet406,r-liger-12,Ethernet206,50000,307,Access
r-moose-01,Ethernet407,r-liger-12,Ethernet207,50000,308,Access
r-moose-01,Ethernet416,r-liger-12,Ethernet208,50000,309,Access
r-moose-01,Ethernet417,r-liger-12,Ethernet209,50000,310,Access
r-moose-01,Ethernet418,r-liger-12,Ethernet210,50000,311,Access
r-moose-01,Ethernet419,r-liger-12,Ethernet211,50000,312,Access
r-moose-01,Ethernet420,r-liger-12,Ethernet212,50000,313,Access
r-moose-01,Ethernet421,r-liger-12,Ethernet213,50000,314,Access
r-moose-01,Ethernet422,r-liger-12,Ethernet214,50000,315,Access
r-moose-01,Ethernet423,r-liger-12,Ethernet215,50000,316,Access
r-moose-01,Ethernet432,r-liger-12,Ethernet216,50000,317,Access
r-moose-01,Ethernet433,r-liger-12,Ethernet217,50000,318,Access
r-moose-01,Ethernet434,r-liger-12,Ethernet218,50000,319,Access
r-moose-01,Ethernet435,r-liger-12,Ethernet219,50000,320,Access
r-moose-01,Ethernet436,r-liger-12,Ethernet220,50000,321,Access
r-moose-01,Ethernet437,r-liger-12,Ethernet221,50000,322,Access
r-moose-01,Ethernet438,r-liger-12,Ethernet222,50000,323,Access
r-moose-01,Ethernet439,r-liger-12,Ethernet223,50000,324,Access
r-moose-01,Ethernet448,r-liger-12,Ethernet224,50000,325,Access
r-moose-01,Ethernet449,r-liger-12,Ethernet225,50000,326,Access
r-moose-01,Ethernet450,r-liger-12,Ethernet226,50000,327,Access
r-moose-01,Ethernet451,r-liger-12,Ethernet227,50000,328,Access
r-moose-01,Ethernet452,r-liger-12,Ethernet228,50000,329,Access
r-moose-01,Ethernet453,r-liger-12,Ethernet229,50000,330,Access
r-moose-01,Ethernet454,r-liger-12,Ethernet230,50000,331,Access
r-moose-01,Ethernet455,r-liger-12,Ethernet231,50000,332,Access
r-moose-01,Ethernet464,r-liger-12,Ethernet232,50000,333,Access
r-moose-01,Ethernet465,r-liger-12,Ethernet233,50000,334,Access
r-moose-01,Ethernet466,r-liger-12,Ethernet234,50000,335,Access
r-moose-01,Ethernet467,r-liger-12,Ethernet235,50000,336,Access
r-moose-01,Ethernet468,r-liger-12,Ethernet236,50000,337,Access
r-moose-01,Ethernet469,r-liger-12,Ethernet237,50000,338,Access
r-moose-01,Ethernet470,r-liger-12,Ethernet238,50000,339,Access
r-moose-01,Ethernet471,r-liger-12,Ethernet239,50000,340,Access
r-moose-01,Ethernet480,r-liger-12,Ethernet240,50000,341,Access
r-moose-01,Ethernet481,r-liger-12,Ethernet241,50000,342,Access
r-moose-01,Ethernet482,r-liger-12,Ethernet242,50000,343,Access
r-moose-01,Ethernet483,r-liger-12,Ethernet243,50000,344,Access
r-moose-01,Ethernet484,r-liger-12,Ethernet244,50000,345,Access
r-moose-01,Ethernet485,r-liger-12,Ethernet245,50000,346,Access
r-moose-01,Ethernet486,r-liger-12,Ethernet246,50000,347,Access
r-moose-01,Ethernet487,r-liger-12,Ethernet247,50000,348,Access
r-moose-01,Ethernet496,r-liger-12,Ethernet248,50000,349,Access
r-moose-01,Ethernet497,r-liger-12,Ethernet249,50000,350,Access
r-moose-01,Ethernet498,r-liger-12,Ethernet250,50000,351,Access
r-moose-01,Ethernet499,r-liger-12,Ethernet251,50000,352,Access
r-moose-01,Ethernet512,r-liger-12,Ethernet255,25000,353,Access
r-liger-12,Ethernet252,r-r640-15,p4p1,50000,101-353,Trunk
